42.28407,-123.83004
42.18407,-123.83004
42.08407,-123.83004
41.98407,-123.83004
41.88407,-123.83004
41.78407,-123.83004
41.68407,-123.83004
41.58407,-123.83004
41.48407,-123.83004
41.38407,-123.83004
41.28407,-123.83004
41.18407,-123.83004
41.08407,-123.83004
40.98407,-123.83004
40.88407,-123.83004
40.78407,-123.83004
40.68407,-123.83004
40.58407,-123.83004
40.48407,-123.83004
40.38407,-123.83004
40.28407,-123.83004
40.18407,-123.83004
40.08407,-123.83004
39.98407,-123.83004
39.88407,-123.83004
39.78407,-123.83004
48.08407,-123.73004
47.98407,-123.73004
47.88407,-123.73004
47.78407,-123.73004
47.68407,-123.73004
47.58407,-123.73004
47.48407,-123.73004
47.38407,-123.73004
47.28407,-123.73004
47.18407,-123.73004
47.08407,-123.73004
46.98407,-123.73004
46.88407,-123.73004
46.78407,-123.73004
46.68407,-123.73004
46.58407,-123.73004
46.48407,-123.73004
46.38407,-123.73004
46.18407,-123.73004
46.08407,-123.73004
45.98407,-123.73004
45.88407,-123.73004
45.78407,-123.73004
45.68407,-123.73004
45.58407,-123.73004
45.48407,-123.73004
45.38407,-123.73004
45.28407,-123.73004
45.18407,-123.73004
45.08407,-123.73004
44.98407,-123.73004
44.88407,-123.73004
44.78407,-123.73004
44.68407,-123.73004
44.58407,-123.73004
44.48407,-123.73004
44.38407,-123.73004
44.28407,-123.73004
44.18407,-123.73004
44.08407,-123.73004
43.98407,-123.73004
43.88407,-123.73004
43.78407,-123.73004
43.68407,-123.73004
43.58407,-123.73004
43.48407,-123.73004
43.38407,-123.73004
43.28407,-123.73004
43.18407,-123.73004
43.08407,-123.73004
42.98407,-123.73004
42.88407,-123.73004
42.78407,-123.73004
42.68407,-123.73004
42.58407,-123.73004
42.48407,-123.73004
42.38407,-123.73004
42.28407,-123.73004
42.18407,-123.73004
42.08407,-123.73004
41.98407,-123.73004
41.88407,-123.73004
41.78407,-123.73004
41.68407,-123.73004
41.58407,-123.73004
41.48407,-123.73004
41.38407,-123.73004
41.28407,-123.73004
41.18407,-123.73004
41.08407,-123.73004
40.98407,-123.73004
40.88407,-123.73004
40.78407,-123.73004
40.68407,-123.73004
40.58407,-123.73004
40.48407,-123.73004
40.38407,-123.73004
40.28407,-123.73004
40.18407,-123.73004
40.08407,-123.73004
39.98407,-123.73004
39.88407,-123.73004
39.78407,-123.73004
39.68407,-123.73004
39.58407,-123.73004
39.48407,-123.73004
39.38407,-123.73004
39.28407,-123.73004
39.18407,-123.73004
48.08407,-123.63004
47.98407,-123.63004
47.88407,-123.63004
47.78407,-123.63004
47.68407,-123.63004
47.58407,-123.63004
47.48407,-123.63004
47.38407,-123.63004
47.28407,-123.63004
47.18407,-123.63004
47.08407,-123.63004
46.98407,-123.63004
46.88407,-123.63004
46.78407,-123.63004
46.68407,-123.63004
46.58407,-123.63004
46.48407,-123.63004
46.38407,-123.63004
46.28407,-123.63004
46.18407,-123.63004
46.08407,-123.63004
45.98407,-123.63004
45.88407,-123.63004
45.78407,-123.63004
45.68407,-123.63004
45.58407,-123.63004
45.48407,-123.63004
45.38407,-123.63004
45.28407,-123.63004
45.18407,-123.63004
45.08407,-123.63004
44.98407,-123.63004
44.88407,-123.63004
44.78407,-123.63004
44.68407,-123.63004
44.58407,-123.63004
44.48407,-123.63004
44.38407,-123.63004
44.28407,-123.63004
44.18407,-123.63004
44.08407,-123.63004
43.98407,-123.63004
43.88407,-123.63004
43.78407,-123.63004
43.68407,-123.63004
43.58407,-123.63004
43.48407,-123.63004
43.38407,-123.63004
43.28407,-123.63004
43.18407,-123.63004
43.08407,-123.63004
42.98407,-123.63004
42.88407,-123.63004
42.78407,-123.63004
42.68407,-123.63004
42.58407,-123.63004
42.48407,-123.63004
42.38407,-123.63004
42.28407,-123.63004
42.18407,-123.63004
42.08407,-123.63004
41.98407,-123.63004
41.88407,-123.63004
41.78407,-123.63004
41.68407,-123.63004
41.58407,-123.63004
41.48407,-123.63004
41.38407,-123.63004
41.28407,-123.63004
41.18407,-123.63004
41.08407,-123.63004
40.98407,-123.63004
40.88407,-123.63004
40.78407,-123.63004
40.68407,-123.63004
40.58407,-123.63004
40.48407,-123.63004
40.38407,-123.63004
40.28407,-123.63004
40.18407,-123.63004
40.08407,-123.63004
39.98407,-123.63004
39.88407,-123.63004
39.78407,-123.63004
39.68407,-123.63004
39.58407,-123.63004
39.48407,-123.63004
39.38407,-123.63004
39.28407,-123.63004
39.18407,-123.63004
39.08407,-123.63004
38.98407,-123.63004
38.88407,-123.63004
48.08407,-123.53004
47.98407,-123.53004
47.88407,-123.53004
47.78407,-123.53004
47.68407,-123.53004
47.58407,-123.53004
47.48407,-123.53004
47.38407,-123.53004
47.28407,-123.53004
47.18407,-123.53004
47.08407,-123.53004
46.98407,-123.53004
46.88407,-123.53004
46.78407,-123.53004
46.68407,-123.53004
46.58407,-123.53004
46.48407,-123.53004
46.38407,-123.53004
46.28407,-123.53004
46.18407,-123.53004
46.08407,-123.53004
45.98407,-123.53004
45.88407,-123.53004
45.78407,-123.53004
45.68407,-123.53004
45.58407,-123.53004
45.48407,-123.53004
45.38407,-123.53004
45.28407,-123.53004
45.18407,-123.53004
45.08407,-123.53004
44.98407,-123.53004
44.88407,-123.53004
44.78407,-123.53004
44.68407,-123.53004
44.58407,-123.53004
44.48407,-123.53004
44.38407,-123.53004
44.28407,-123.53004
44.18407,-123.53004
44.08407,-123.53004
43.98407,-123.53004
43.88407,-123.53004
43.78407,-123.53004
43.68407,-123.53004
43.58407,-123.53004
43.48407,-123.53004
43.38407,-123.53004
43.28407,-123.53004
43.18407,-123.53004
43.08407,-123.53004
42.98407,-123.53004
42.88407,-123.53004
42.78407,-123.53004
42.68407,-123.53004
42.58407,-123.53004
42.48407,-123.53004
42.38407,-123.53004
42.28407,-123.53004
42.18407,-123.53004
42.08407,-123.53004
41.98407,-123.53004
41.88407,-123.53004
41.78407,-123.53004
41.68407,-123.53004
41.58407,-123.53004
41.48407,-123.53004
41.38407,-123.53004
41.28407,-123.53004
41.18407,-123.53004
41.08407,-123.53004
40.98407,-123.53004
40.88407,-123.53004
40.78407,-123.53004
40.68407,-123.53004
40.58407,-123.53004
40.48407,-123.53004
40.38407,-123.53004
40.28407,-123.53004
40.18407,-123.53004
40.08407,-123.53004
39.98407,-123.53004
39.88407,-123.53004
39.78407,-123.53004
39.68407,-123.53004
39.58407,-123.53004
39.48407,-123.53004
39.38407,-123.53004
39.28407,-123.53004
39.18407,-123.53004
39.08407,-123.53004
38.98407,-123.53004
38.88407,-123.53004
38.78407,-123.53004
48.08407,-123.43004
47.98407,-123.43004
47.88407,-123.43004
47.78407,-123.43004
47.68407,-123.43004
47.58407,-123.43004
47.48407,-123.43004
47.38407,-123.43004
47.28407,-123.43004
47.18407,-123.43004
47.08407,-123.43004
46.98407,-123.43004
46.88407,-123.43004
46.78407,-123.43004
46.68407,-123.43004
46.58407,-123.43004
46.48407,-123.43004
46.38407,-123.43004
46.28407,-123.43004
46.18407,-123.43004
46.08407,-123.43004
45.98407,-123.43004
45.88407,-123.43004
45.78407,-123.43004
45.68407,-123.43004
45.58407,-123.43004
45.48407,-123.43004
45.38407,-123.43004
45.28407,-123.43004
45.18407,-123.43004
45.08407,-123.43004
44.98407,-123.43004
44.88407,-123.43004
44.78407,-123.43004
44.68407,-123.43004
44.58407,-123.43004
44.48407,-123.43004
44.38407,-123.43004
44.28407,-123.43004
44.18407,-123.43004
44.08407,-123.43004
43.98407,-123.43004
43.88407,-123.43004
43.78407,-123.43004
43.68407,-123.43004
43.58407,-123.43004
43.48407,-123.43004
43.38407,-123.43004
43.28407,-123.43004
43.18407,-123.43004
43.08407,-123.43004
42.98407,-123.43004
42.88407,-123.43004
42.78407,-123.43004
42.68407,-123.43004
42.58407,-123.43004
42.48407,-123.43004
42.38407,-123.43004
42.28407,-123.43004
42.18407,-123.43004
42.08407,-123.43004
41.98407,-123.43004
41.88407,-123.43004
41.78407,-123.43004
41.68407,-123.43004
41.58407,-123.43004
41.48407,-123.43004
41.38407,-123.43004
41.28407,-123.43004
41.18407,-123.43004
41.08407,-123.43004
40.98407,-123.43004
40.88407,-123.43004
40.78407,-123.43004
40.68407,-123.43004
40.58407,-123.43004
40.48407,-123.43004
40.38407,-123.43004
40.28407,-123.43004
40.18407,-123.43004
40.08407,-123.43004
39.98407,-123.43004
39.88407,-123.43004
39.78407,-123.43004
39.68407,-123.43004
39.58407,-123.43004
39.48407,-123.43004
39.38407,-123.43004
39.28407,-123.43004
39.18407,-123.43004
39.08407,-123.43004
38.98407,-123.43004
38.88407,-123.43004
38.78407,-123.43004
48.08407,-123.33004
47.98407,-123.33004
47.88407,-123.33004
47.78407,-123.33004
47.68407,-123.33004
47.58407,-123.33004
47.48407,-123.33004
47.38407,-123.33004
47.28407,-123.33004
47.18407,-123.33004
47.08407,-123.33004
46.98407,-123.33004
46.88407,-123.33004
46.78407,-123.33004
46.68407,-123.33004
46.58407,-123.33004
46.48407,-123.33004
46.38407,-123.33004
46.28407,-123.33004
46.18407,-123.33004
46.08407,-123.33004
45.98407,-123.33004
45.88407,-123.33004
45.78407,-123.33004
45.68407,-123.33004
45.58407,-123.33004
45.48407,-123.33004
45.38407,-123.33004
45.28407,-123.33004
45.18407,-123.33004
45.08407,-123.33004
44.98407,-123.33004
44.88407,-123.33004
44.78407,-123.33004
44.68407,-123.33004
44.58407,-123.33004
44.48407,-123.33004
44.38407,-123.33004
44.28407,-123.33004
44.18407,-123.33004
44.08407,-123.33004
43.98407,-123.33004
43.88407,-123.33004
43.78407,-123.33004
43.68407,-123.33004
43.58407,-123.33004
43.48407,-123.33004
43.38407,-123.33004
43.28407,-123.33004
43.18407,-123.33004
43.08407,-123.33004
42.98407,-123.33004
42.88407,-123.33004
42.78407,-123.33004
42.68407,-123.33004
42.58407,-123.33004
42.48407,-123.33004
42.38407,-123.33004
42.28407,-123.33004
42.18407,-123.33004
42.08407,-123.33004
41.98407,-123.33004
41.88407,-123.33004
41.78407,-123.33004
41.68407,-123.33004
41.58407,-123.33004
41.48407,-123.33004
41.38407,-123.33004
41.28407,-123.33004
41.18407,-123.33004
41.08407,-123.33004
40.98407,-123.33004
40.88407,-123.33004
40.78407,-123.33004
40.68407,-123.33004
40.58407,-123.33004
40.48407,-123.33004
40.38407,-123.33004
40.28407,-123.33004
40.18407,-123.33004
40.08407,-123.33004
39.98407,-123.33004
39.88407,-123.33004
39.78407,-123.33004
39.68407,-123.33004
39.58407,-123.33004
39.48407,-123.33004
39.38407,-123.33004
39.28407,-123.33004
39.18407,-123.33004
39.08407,-123.33004
38.98407,-123.33004
38.88407,-123.33004
38.78407,-123.33004
38.68407,-123.33004
38.58407,-123.33004
48.68407,-123.23004
48.08407,-123.23004
47.98407,-123.23004
47.88407,-123.23004
47.78407,-123.23004
47.68407,-123.23004
47.58407,-123.23004
47.48407,-123.23004
47.38407,-123.23004
47.28407,-123.23004
47.18407,-123.23004
47.08407,-123.23004
46.98407,-123.23004
46.88407,-123.23004
46.78407,-123.23004
46.68407,-123.23004
46.58407,-123.23004
46.48407,-123.23004
46.38407,-123.23004
46.28407,-123.23004
46.18407,-123.23004
46.08407,-123.23004
45.98407,-123.23004
45.88407,-123.23004
45.78407,-123.23004
45.68407,-123.23004
45.58407,-123.23004
45.48407,-123.23004
45.38407,-123.23004
45.28407,-123.23004
45.18407,-123.23004
45.08407,-123.23004
44.98407,-123.23004
44.88407,-123.23004
44.78407,-123.23004
44.68407,-123.23004
44.58407,-123.23004
44.48407,-123.23004
44.38407,-123.23004
44.28407,-123.23004
44.18407,-123.23004
44.08407,-123.23004
43.98407,-123.23004
43.88407,-123.23004
43.78407,-123.23004
43.68407,-123.23004
43.58407,-123.23004
43.48407,-123.23004
43.38407,-123.23004
43.28407,-123.23004
43.18407,-123.23004
43.08407,-123.23004
42.98407,-123.23004
42.88407,-123.23004
42.78407,-123.23004
42.68407,-123.23004
42.58407,-123.23004
42.48407,-123.23004
42.38407,-123.23004
42.28407,-123.23004
42.18407,-123.23004
42.08407,-123.23004
41.98407,-123.23004
41.88407,-123.23004
41.78407,-123.23004
41.68407,-123.23004
41.58407,-123.23004
41.48407,-123.23004
41.38407,-123.23004
41.28407,-123.23004
41.18407,-123.23004
41.08407,-123.23004
40.98407,-123.23004
40.88407,-123.23004
40.78407,-123.23004
40.68407,-123.23004
40.58407,-123.23004
40.48407,-123.23004
40.38407,-123.23004
40.28407,-123.23004
40.18407,-123.23004
40.08407,-123.23004
39.98407,-123.23004
39.88407,-123.23004
39.78407,-123.23004
39.68407,-123.23004
39.58407,-123.23004
39.48407,-123.23004
39.38407,-123.23004
39.28407,-123.23004
39.18407,-123.23004
39.08407,-123.23004
38.98407,-123.23004
38.88407,-123.23004
38.78407,-123.23004
38.68407,-123.23004
38.58407,-123.23004
48.58407,-123.13004
48.08407,-123.13004
47.98407,-123.13004
47.88407,-123.13004
47.78407,-123.13004
47.68407,-123.13004
47.58407,-123.13004
47.48407,-123.13004
47.28407,-123.13004
47.18407,-123.13004
47.08407,-123.13004
46.98407,-123.13004
46.88407,-123.13004
46.78407,-123.13004
46.68407,-123.13004
46.58407,-123.13004
46.48407,-123.13004
46.38407,-123.13004
46.28407,-123.13004
46.18407,-123.13004
46.08407,-123.13004
45.98407,-123.13004
45.88407,-123.13004
45.78407,-123.13004
45.68407,-123.13004
45.58407,-123.13004
45.48407,-123.13004
45.38407,-123.13004
45.28407,-123.13004
45.18407,-123.13004
45.08407,-123.13004
44.98407,-123.13004
44.88407,-123.13004
44.78407,-123.13004
44.68407,-123.13004
44.58407,-123.13004
44.48407,-123.13004
44.38407,-123.13004
44.28407,-123.13004
44.18407,-123.13004
44.08407,-123.13004
43.98407,-123.13004
43.88407,-123.13004
43.78407,-123.13004
43.68407,-123.13004
43.58407,-123.13004
43.48407,-123.13004
43.38407,-123.13004
43.28407,-123.13004
43.18407,-123.13004
43.08407,-123.13004
42.98407,-123.13004
42.88407,-123.13004
42.78407,-123.13004
42.68407,-123.13004
42.58407,-123.13004
42.48407,-123.13004
42.38407,-123.13004
42.28407,-123.13004
42.18407,-123.13004
42.08407,-123.13004
41.98407,-123.13004
41.88407,-123.13004
41.78407,-123.13004
41.68407,-123.13004
41.58407,-123.13004
41.48407,-123.13004
41.38407,-123.13004
41.28407,-123.13004
41.18407,-123.13004
41.08407,-123.13004
40.98407,-123.13004
40.88407,-123.13004
40.78407,-123.13004
40.68407,-123.13004
40.58407,-123.13004
40.48407,-123.13004
40.38407,-123.13004
40.28407,-123.13004
40.18407,-123.13004
40.08407,-123.13004
39.98407,-123.13004
39.88407,-123.13004
39.78407,-123.13004
39.68407,-123.13004
39.58407,-123.13004
39.48407,-123.13004
39.38407,-123.13004
39.28407,-123.13004
39.18407,-123.13004
39.08407,-123.13004
38.98407,-123.13004
38.88407,-123.13004
38.78407,-123.13004
38.68407,-123.13004
38.58407,-123.13004
38.48407,-123.13004
48.98407,-123.03004
48.68407,-123.03004
48.48407,-123.03004
47.98407,-123.03004
47.88407,-123.03004
47.78407,-123.03004
47.68407,-123.03004
47.58407,-123.03004
47.48407,-123.03004
47.38407,-123.03004
47.28407,-123.03004
47.18407,-123.03004
47.08407,-123.03004
46.98407,-123.03004
46.88407,-123.03004
46.78407,-123.03004
46.68407,-123.03004
46.58407,-123.03004
46.48407,-123.03004
46.38407,-123.03004
46.28407,-123.03004
46.18407,-123.03004
46.08407,-123.03004
45.98407,-123.03004
45.88407,-123.03004
45.78407,-123.03004
45.68407,-123.03004
45.58407,-123.03004
45.48407,-123.03004
45.38407,-123.03004
45.28407,-123.03004
45.18407,-123.03004
45.08407,-123.03004
44.98407,-123.03004
44.88407,-123.03004
44.78407,-123.03004
44.68407,-123.03004
44.58407,-123.03004
44.48407,-123.03004
44.38407,-123.03004
44.28407,-123.03004
44.18407,-123.03004
44.08407,-123.03004
43.98407,-123.03004
43.88407,-123.03004
43.78407,-123.03004
43.68407,-123.03004
43.58407,-123.03004
43.48407,-123.03004
43.38407,-123.03004
43.28407,-123.03004
43.18407,-123.03004
43.08407,-123.03004
42.98407,-123.03004
42.88407,-123.03004
42.78407,-123.03004
42.68407,-123.03004
42.58407,-123.03004
42.48407,-123.03004
42.38407,-123.03004
42.28407,-123.03004
42.18407,-123.03004
42.08407,-123.03004
41.98407,-123.03004
41.88407,-123.03004
41.78407,-123.03004
41.68407,-123.03004
41.58407,-123.03004
41.48407,-123.03004
41.38407,-123.03004
41.28407,-123.03004
41.18407,-123.03004
41.08407,-123.03004
40.98407,-123.03004
40.88407,-123.03004
40.78407,-123.03004
40.68407,-123.03004
40.58407,-123.03004
40.48407,-123.03004
40.38407,-123.03004
40.28407,-123.03004
40.18407,-123.03004
40.08407,-123.03004
39.98407,-123.03004
39.88407,-123.03004
39.78407,-123.03004
39.68407,-123.03004
39.58407,-123.03004
39.48407,-123.03004
39.38407,-123.03004
39.28407,-123.03004
39.18407,-123.03004
39.08407,-123.03004
38.98407,-123.03004
38.88407,-123.03004
38.78407,-123.03004
38.68407,-123.03004
38.58407,-123.03004
38.48407,-123.03004
38.38407,-123.03004
48.78407,-122.93004
48.68407,-122.93004
48.58407,-122.93004
48.48407,-122.93004
48.08407,-122.93004
47.98407,-122.93004
47.88407,-122.93004
47.78407,-122.93004
47.68407,-122.93004
47.58407,-122.93004
47.48407,-122.93004
47.38407,-122.93004
47.28407,-122.93004
47.18407,-122.93004
47.08407,-122.93004
46.98407,-122.93004
46.88407,-122.93004
46.78407,-122.93004
46.68407,-122.93004
46.58407,-122.93004
46.48407,-122.93004
46.38407,-122.93004
46.28407,-122.93004
46.18407,-122.93004
46.08407,-122.93004
45.98407,-122.93004
45.88407,-122.93004
45.78407,-122.93004
45.68407,-122.93004
45.58407,-122.93004
45.48407,-122.93004
45.38407,-122.93004
45.28407,-122.93004
45.18407,-122.93004
45.08407,-122.93004
44.98407,-122.93004
44.88407,-122.93004
44.78407,-122.93004
44.68407,-122.93004
44.58407,-122.93004
44.48407,-122.93004
44.38407,-122.93004
44.28407,-122.93004
44.18407,-122.93004
44.08407,-122.93004
43.98407,-122.93004
43.88407,-122.93004
43.78407,-122.93004
43.68407,-122.93004
43.58407,-122.93004
43.48407,-122.93004
43.38407,-122.93004
43.28407,-122.93004
43.18407,-122.93004
43.08407,-122.93004
42.98407,-122.93004
42.88407,-122.93004
42.78407,-122.93004
42.68407,-122.93004
42.58407,-122.93004
42.48407,-122.93004
42.38407,-122.93004
42.28407,-122.93004
42.18407,-122.93004
42.08407,-122.93004
41.98407,-122.93004
41.88407,-122.93004
41.78407,-122.93004
41.68407,-122.93004
41.58407,-122.93004
41.48407,-122.93004
41.38407,-122.93004
41.28407,-122.93004
41.18407,-122.93004
41.08407,-122.93004
40.98407,-122.93004
40.88407,-122.93004
40.78407,-122.93004
40.68407,-122.93004
40.58407,-122.93004
40.48407,-122.93004
40.38407,-122.93004
40.28407,-122.93004
40.18407,-122.93004
40.08407,-122.93004
39.98407,-122.93004
39.88407,-122.93004
39.78407,-122.93004
39.68407,-122.93004
39.58407,-122.93004
39.48407,-122.93004
39.38407,-122.93004
39.28407,-122.93004
39.18407,-122.93004
39.08407,-122.93004
38.98407,-122.93004
38.88407,-122.93004
38.78407,-122.93004
38.68407,-122.93004
38.58407,-122.93004
38.48407,-122.93004
38.38407,-122.93004
38.28407,-122.93004
38.18407,-122.93004
38.08407,-122.93004
48.68407,-122.83004
48.58407,-122.83004
48.48407,-122.83004
48.08407,-122.83004
47.98407,-122.83004
47.88407,-122.83004
47.58407,-122.83004
47.48407,-122.83004
47.38407,-122.83004
47.08407,-122.83004
46.98407,-122.83004
46.88407,-122.83004
46.78407,-122.83004
46.68407,-122.83004
46.58407,-122.83004
46.48407,-122.83004
46.38407,-122.83004
46.28407,-122.83004
46.18407,-122.83004
46.08407,-122.83004
45.98407,-122.83004
45.88407,-122.83004
45.78407,-122.83004
45.68407,-122.83004
45.58407,-122.83004
45.48407,-122.83004
45.38407,-122.83004
45.28407,-122.83004
45.18407,-122.83004
45.08407,-122.83004
44.98407,-122.83004
44.88407,-122.83004
44.78407,-122.83004
44.68407,-122.83004
44.58407,-122.83004
44.48407,-122.83004
44.38407,-122.83004
44.28407,-122.83004
44.18407,-122.83004
44.08407,-122.83004
43.98407,-122.83004
43.88407,-122.83004
43.78407,-122.83004
43.68407,-122.83004
43.58407,-122.83004
43.48407,-122.83004
43.38407,-122.83004
43.28407,-122.83004
43.18407,-122.83004
43.08407,-122.83004
42.98407,-122.83004
42.88407,-122.83004
42.78407,-122.83004
42.68407,-122.83004
42.58407,-122.83004
42.48407,-122.83004
